episode,loss,epsilon,reward,steps,exit_reason
2831,7058.0283203125,0.658293738825656,-782,190,terminated
2832,7027.0078125,0.6579645919562432,-771,179,terminated
2833,5646.8408203125,0.6576356096602651,-1078,189,terminated
2834,6097.47802734375,0.6573067918554351,-972,182,terminated
2835,6454.4130859375,0.6569781384595074,-877,186,terminated
2836,4538.57763671875,0.6566496493902777,-975,185,terminated
2837,5124.03564453125,0.6563213245655826,-878,187,terminated
2838,12264.52734375,0.6559931639032998,-583,189,terminated
2839,24446.21875,0.6556651673213482,-1376,190,terminated
2840,7072.62353515625,0.6553373347376875,-775,183,terminated
2841,17022.248046875,0.6550096660703187,-478,183,terminated
2842,8938.2333984375,0.6546821612372836,-577,183,terminated
2843,6580.4482421875,0.654354820156665,-770,178,terminated
2844,6717.3935546875,0.6540276427465868,-575,181,terminated
2845,4177.15234375,0.6537006289252135,-774,182,terminated
2846,6405.033203125,0.653373778610751,-570,176,terminated
2847,7513.5400390625,0.6530470917214456,-574,180,terminated
2848,4082.48779296875,0.6527205681755849,-770,178,terminated
2849,11354.4287109375,0.6523942078914972,-1068,179,terminated
2850,10804.259765625,0.6520680107875515,-1072,183,terminated
2851,12770.2236328125,0.6517419767821577,-474,179,terminated
2852,4351.5615234375,0.6514161057937666,-870,179,terminated
2853,6573.8408203125,0.6510903977408697,-573,179,terminated
2854,3385.266357421875,0.6507648525419993,-771,179,terminated
2855,4859.1494140625,0.6504394701157283,-875,184,terminated
2856,16341.44921875,0.6501142503806705,-367,171,terminated
2857,5123.0029296875,0.6497891932554802,-578,184,terminated
2858,4128.04150390625,0.6494642986588526,-682,189,terminated
2859,5063.23974609375,0.6491395665095232,-576,182,terminated
2860,6781.736328125,0.6488149967262685,-876,185,terminated
2861,9440.6611328125,0.6484905892279055,-976,186,terminated
2862,17077.8125,0.6481663439332915,-1070,181,terminated
2863,3121.53466796875,0.6478422607613249,-772,180,terminated
2864,30737.25390625,0.6475183396309443,-1394,208,terminated
2865,70264.8828125,0.6471945804611289,-1472,187,terminated
2866,9409.47265625,0.6468709831708983,-976,186,terminated
2867,8395.7880859375,0.6465475476793129,-873,182,terminated
2868,25440.61328125,0.6462242739054732,-1401,215,terminated
2869,7076.45849609375,0.6459011617685205,-776,184,terminated
2870,5067.7099609375,0.6455782111876363,-870,179,terminated
2871,11488.5615234375,0.6452554220820425,-1175,187,terminated
2872,19086.23828125,0.6449327943710015,-474,179,terminated
2873,7364.9501953125,0.644610327973816,-667,174,terminated
2874,4360.0166015625,0.6442880228098291,-769,177,terminated
2875,5068.2841796875,0.6439658787984243,-675,182,terminated
2876,4468.7421875,0.643643895859025,-770,178,terminated
2877,7310.3408203125,0.6433220739110955,-974,184,terminated
2878,3717.9072265625,0.64300041287414,-773,181,terminated
2879,6705.9453125,0.6426789126677029,-973,183,terminated
2880,9998.6953125,0.6423575732113691,-569,175,terminated
2881,12514.02734375,0.6420363944247635,-475,180,terminated
2882,4904.69140625,0.6417153762275511,-871,180,terminated
2883,14101.4755859375,0.6413945185394374,-1065,176,terminated
2884,6825.63720703125,0.6410738212801678,-974,184,terminated
2885,5609.154296875,0.6407532843695277,-864,173,terminated
2886,5633.0185546875,0.640432907727343,-668,175,terminated
2887,15676.6787109375,0.6401126912734794,-1071,182,terminated
2888,196780.484375,0.6397926349278427,-2498,223,terminated
2889,540531.3125,0.6394727386103788,-3488,223,terminated
2890,21272.55078125,0.6391530022410736,-1172,184,terminated
2891,12319.708984375,0.6388334257399532,-1272,185,terminated
2892,15743.7509765625,0.6385140090270832,-773,181,terminated
2893,16440.12109375,0.6381947520225697,-967,177,terminated
2894,10364.3955078125,0.6378756546465585,-874,183,terminated
2895,19361.673828125,0.6375567168192352,-671,178,terminated
2896,14174.7666015625,0.6372379384608257,-671,178,terminated
2897,9104.14453125,0.6369193194915953,-1075,186,terminated
2898,8019.837890625,0.6366008598318496,-968,178,terminated
2899,10382.630859375,0.6362825594019337,-771,179,terminated
2900,8894.0791015625,0.6359644181222327,-1067,178,terminated
2901,5843.7021484375,0.6356464359131716,-872,181,terminated
2902,6563.677734375,0.635328612695215,-970,180,terminated
2903,6027.759765625,0.6350109483888674,-1077,188,terminated
2904,6839.998046875,0.634693442914673,-769,177,terminated
2905,5834.7119140625,0.6343760961932157,-1070,181,terminated
2906,12001.28515625,0.6340589081451191,-671,178,terminated
2907,9578.607421875,0.6337418786910466,-674,181,terminated
2908,6368.67333984375,0.6334250077517011,-973,183,terminated
2909,8783.4794921875,0.6331082952478253,-1073,184,terminated
2910,9752.669921875,0.6327917411002014,-674,181,terminated
2911,4273.9609375,0.6324753452296513,-866,175,terminated
2912,8436.431640625,0.6321591075570365,-771,179,terminated
2913,15005.484375,0.6318430280032581,-575,181,terminated
2914,6520.341796875,0.6315271064892565,-670,177,terminated
2915,8086.4951171875,0.6312113429360119,-677,184,terminated
2916,9432.0244140625,0.630895737264544,-971,181,terminated
2917,9036.4599609375,0.6305802893959117,-573,179,terminated
2918,7667.8466796875,0.6302649992512138,-666,173,terminated
2919,7115.427734375,0.6299498667515883,-970,180,terminated
2920,11127.30078125,0.6296348918182125,-473,178,terminated
2921,4463.17236328125,0.6293200743723034,-870,179,terminated
2922,3964.527587890625,0.6290054143351173,-672,179,terminated
2923,10556.2216796875,0.6286909116279498,-477,182,terminated
2924,5380.17578125,0.6283765661721358,-773,181,terminated
2925,3855.101318359375,0.6280623778890497,-772,180,terminated
2926,4147.94775390625,0.6277483467001053,-880,189,terminated
2927,5263.3681640625,0.6274344725267552,-871,180,terminated
2928,7802.92333984375,0.6271207552904918,-968,178,terminated
2929,5328.6298828125,0.6268071949128466,-867,176,terminated
2930,12916.0390625,0.6264937913153903,-872,181,terminated
2931,5297.99658203125,0.6261805444197326,-980,190,terminated
2932,7206.6171875,0.6258674541475228,-1102,213,terminated
2933,14414.5302734375,0.625554520420449,-1070,181,terminated
2934,13629.8935546875,0.6252417431602388,-1172,184,terminated
2935,24958.056640625,0.6249291222886587,-1274,187,terminated
2936,13408.203125,0.6246166577275144,-574,180,terminated
2937,4781.73291015625,0.6243043493986506,-868,177,terminated
2938,4952.95751953125,0.6239921972239514,-973,183,terminated
2939,16849.080078125,0.6236802011253394,-1268,181,terminated
2940,11786.7841796875,0.6233683610247768,-1177,189,terminated
2941,5008.3564453125,0.6230566768442645,-870,179,terminated
2942,11410.8310546875,0.6227451485058424,-1183,195,terminated
2943,7084.51171875,0.6224337759315896,-968,178,terminated
2944,15007.865234375,0.6221225590436238,-467,172,terminated
2945,5538.787109375,0.621811497764102,-864,173,terminated
2946,6559.373046875,0.62150059201522,-973,183,terminated
2947,5952.3935546875,0.6211898417192124,-970,180,terminated
2948,15743.30859375,0.6208792467983528,-1168,180,terminated
2949,11093.490234375,0.6205688071749537,-866,175,terminated
2950,27192.861328125,0.6202585227713662,-1176,188,terminated
2951,14827.41015625,0.6199483935099805,-1178,190,terminated
2952,8133.52001953125,0.6196384193132256,-1170,182,terminated
2953,11875.404296875,0.619328600103569,-905,214,terminated
2954,40238.3046875,0.6190189358035173,-1701,218,terminated
2955,9237.724609375,0.6187094263356155,-1098,209,terminated
2956,5988.33642578125,0.6184000716224478,-869,178,terminated
2957,7927.15771484375,0.6180908715866367,-871,180,terminated
2958,7987.13232421875,0.6177818261508434,-863,172,terminated
2959,6579.0908203125,0.617472935237768,-771,179,terminated
2960,17534.25390625,0.6171641987701492,-1167,179,terminated
2961,12385.5166015625,0.6168556166707642,-1068,179,terminated
2962,5038.50927734375,0.6165471888624288,-968,178,terminated
2963,13550.935546875,0.6162389152679976,-671,178,terminated
2964,6825.3623046875,0.6159307958103636,-1067,178,terminated
2965,6352.15966796875,0.6156228304124585,-1070,181,terminated
2966,5858.9189453125,0.6153150189972523,-873,182,terminated
2967,14293.0625,0.6150073614877537,-1268,181,terminated
2968,5269.69384765625,0.6146998578070099,-969,179,terminated
2969,8147.05224609375,0.6143925078781064,-1175,187,terminated
2970,7484.109375,0.6140853116241674,-874,183,terminated
2971,14108.5947265625,0.6137782689683553,-862,171,terminated
2972,16759.734375,0.6134713798338711,-962,172,terminated
2973,60480.96875,0.6131646441439542,-1469,184,terminated
2974,350339.4375,0.6128580618218823,-3088,219,terminated
2975,20010.509765625,0.6125516327909714,-999,209,terminated
2976,31317.74609375,0.6122453569745759,-1796,214,terminated
2977,40308.67578125,0.6119392342960887,-681,188,terminated
2978,20288.748046875,0.6116332646789406,-880,189,terminated
2979,25190.490234375,0.6113274480466012,-782,190,terminated
2980,18196.330078125,0.6110217843225779,-783,191,terminated
2981,17838.822265625,0.6107162734304167,-1282,195,terminated
2982,11060.837890625,0.6104109152937015,-1181,193,terminated
2983,20206.181640625,0.6101057098360547,-776,184,terminated
2984,13606.6494140625,0.6098006569811367,-781,189,terminated
2985,20050.1640625,0.6094957566526462,-1380,194,terminated
2986,35966.9375,0.60919100877432,-487,192,terminated
2987,12205.3525390625,0.6088864132699329,-886,195,terminated
2988,6256.39404296875,0.608581970063298,-986,196,terminated
2989,6506.00146484375,0.6082776790782664,-1079,190,terminated
2990,7842.71923828125,0.6079735402387273,-1186,198,terminated
2991,7581.5224609375,0.607669553468608,-1077,188,terminated
2992,8205.3486328125,0.6073657186918737,-876,185,terminated
2993,9242.55078125,0.6070620358325278,-1080,191,terminated
2994,4895.66650390625,0.6067585048146116,-986,196,terminated
2995,11395.3837890625,0.6064551255622043,-677,184,terminated
2996,11407.4794921875,0.6061518979994232,-776,184,terminated
2997,7272.1943359375,0.6058488220504235,-783,191,terminated
2998,11603.9794921875,0.6055458976393983,-1172,184,terminated
2999,11673.1982421875,0.6052431246905786,-1182,194,terminated
3000,7036.126953125,0.6049405031282333,-1178,190,terminated
3001,5474.78076171875,0.6046380328766693,-989,199,terminated
3002,7290.22509765625,0.604335713860231,-1080,191,terminated
3003,7725.8935546875,0.604033546003301,-1191,203,terminated
3004,11750.1982421875,0.6037315292302994,-469,174,terminated
3005,7775.52490234375,0.6034296634656843,-673,180,terminated
3006,9194.599609375,0.6031279486339515,-468,173,terminated
3007,10977.4296875,0.6028263846596346,-866,175,terminated
3008,7928.228515625,0.6025249714673048,-766,174,terminated
3009,9143.2333984375,0.6022237089815712,-769,177,terminated
3010,14956.2314453125,0.6019225971270804,-974,184,terminated
3011,7414.14599609375,0.6016216358285169,-568,174,terminated
3012,8307.177734375,0.6013208250106027,-769,177,terminated
3013,8155.98828125,0.6010201645980974,-760,168,terminated
3014,7878.5849609375,0.6007196545157983,-670,177,terminated
3015,7522.25341796875,0.6004192946885405,-769,177,terminated
3016,29025.18359375,0.6001190850411963,-1165,177,terminated
3017,29017.26171875,0.5998190254986757,-1162,174,terminated
3018,30778.80078125,0.5995191159859264,-375,179,terminated
3019,7493.7646484375,0.5992193564279336,-771,179,terminated
3020,9122.482421875,0.5989197467497196,-674,181,terminated
3021,23700.32421875,0.5986202868763447,-1371,185,terminated
3022,6379.0244140625,0.5983209767329066,-975,185,terminated
3023,10365.3486328125,0.5980218162445402,-1172,184,terminated
3024,12044.8515625,0.597722805336418,-1170,182,terminated
3025,9058.81640625,0.5974239439337498,-673,180,terminated
3026,5277.498046875,0.5971252319617829,-770,178,terminated
3027,5108.6787109375,0.5968266693458021,-869,178,terminated
3028,5784.56689453125,0.5965282560111292,-770,178,terminated
3029,11764.8564453125,0.5962299918831238,-1172,184,terminated
3030,5933.38525390625,0.5959318768871822,-870,179,terminated
3031,5418.1650390625,0.5956339109487386,-972,182,terminated
3032,8329.1259765625,0.5953360939932643,-669,176,terminated
3033,4674.43408203125,0.5950384259462677,-769,177,terminated
3034,4578.2490234375,0.5947409067332946,-770,178,terminated
3035,6453.41064453125,0.594443536279928,-675,182,terminated
3036,4415.283203125,0.594146314511788,-770,178,terminated
3037,4505.3212890625,0.5938492413545321,-870,179,terminated
3038,10388.595703125,0.5935523167338549,-576,182,terminated
3039,3443.8095703125,0.593255540575488,-770,178,terminated
3040,7116.56884765625,0.5929589128052003,-973,183,terminated
3041,5699.322265625,0.5926624333487978,-670,177,terminated
3042,3734.330078125,0.5923661021321234,-773,181,terminated
3043,6988.07763671875,0.5920699190810573,-967,177,terminated
3044,3854.038330078125,0.5917738841215169,-770,178,terminated
3045,4083.422119140625,0.5914779971794561,-675,182,terminated
3046,11267.119140625,0.5911822581808664,-1072,183,terminated
3047,7235.908203125,0.5908866670517761,-567,173,terminated
3048,24298.771484375,0.5905912237182502,-1269,182,terminated
3049,4574.15283203125,0.5902959281063911,-868,177,terminated
3050,6283.30615234375,0.5900007801423379,-765,173,terminated
3051,6380.96728515625,0.5897057797522668,-765,173,terminated
3052,12455.0,0.5894109268623907,-975,185,terminated
3053,23716.767578125,0.5891162213989596,-1072,183,terminated
3054,4736.8896484375,0.5888216632882601,-679,186,terminated
3055,3762.648681640625,0.5885272524566161,-874,183,terminated
3056,3707.12158203125,0.5882329888303878,-877,186,terminated
3057,7515.7099609375,0.5879388723359726,-1076,187,terminated
3058,5855.42431640625,0.5876449028998046,-1081,192,terminated
3059,97632.5625,0.5873510804483548,-1671,188,terminated
3060,559679.3125,0.5870574049081306,-3803,241,terminated
3061,799001.0,0.5867638762056766,-4396,240,terminated
3062,27776.154296875,0.5864704942675738,-668,175,terminated
3063,30063.861328125,0.58617725902044,-1261,174,terminated
3064,26914.85546875,0.5858841703909299,-1164,176,terminated
3065,32056.36328125,0.5855912283057344,-470,175,terminated
3066,16950.611328125,0.5852984326915815,-1063,174,terminated
3067,26405.357421875,0.5850057834752358,-468,173,terminated
3068,18929.310546875,0.5847132805834983,-570,176,terminated
3069,16330.5224609375,0.5844209239432065,-867,176,terminated
3070,18962.4140625,0.584128713481235,-860,169,terminated
3071,14727.1904296875,0.5838366491244944,-763,171,terminated
3072,31608.86328125,0.5835447307999322,-1166,178,terminated
3073,19017.693359375,0.5832529584345323,-869,178,terminated
3074,26774.404296875,0.5829613319553151,-964,174,terminated
3075,18283.048828125,0.5826698512893375,-766,174,terminated
3076,18251.697265625,0.5823785163636929,-564,170,terminated
3077,46496.25390625,0.582087327105511,-1364,178,terminated
3078,16406.15625,0.5817962834419583,-1061,172,terminated
3079,21434.10546875,0.5815053853002374,-1063,174,terminated
3080,24296.154296875,0.5812146326075873,-966,176,terminated
3081,25876.689453125,0.5809240252912835,-1172,184,terminated
3082,16662.287109375,0.5806335632786379,-1068,179,terminated
3083,68016.484375,0.5803432464969986,-476,181,terminated
3084,24817.98828125,0.5800530748737501,-773,181,terminated
3085,10866.216796875,0.5797630483363133,-965,175,terminated
3086,13743.3583984375,0.5794731668121452,-770,178,terminated
3087,24748.380859375,0.5791834302287392,-567,173,terminated
3088,29298.01171875,0.5788938385136249,-470,175,terminated
3089,13592.4873046875,0.578604391594368,-772,180,terminated
3090,10942.73828125,0.5783150893985709,-668,175,terminated
3091,10523.2822265625,0.5780259318538716,-764,172,terminated
3092,37834.390625,0.5777369188879448,-379,183,terminated
3093,15165.49609375,0.5774480504285008,-571,177,terminated
3094,10098.6025390625,0.5771593264032866,-772,180,terminated
3095,14942.9384765625,0.576870746740085,-672,179,terminated
3096,7074.93408203125,0.576582311366715,-769,177,terminated
3097,12325.9873046875,0.5762940202110317,-569,175,terminated
3098,10418.630859375,0.5760058732009262,-574,180,terminated
3099,10096.8818359375,0.5757178702643257,-967,177,terminated
3100,7050.6328125,0.5754300113291936,-772,180,terminated
3101,9731.7880859375,0.575142296323529,-573,179,terminated
3102,9173.28515625,0.5748547251753673,-673,180,terminated
3103,6149.6826171875,0.5745672978127796,-772,180,terminated
3104,15260.537109375,0.5742800141638732,-373,177,terminated
3105,5495.57568359375,0.5739928741567913,-770,178,terminated
3106,6858.48681640625,0.5737058777197129,-869,178,terminated
3107,5814.6005859375,0.5734190247808532,-870,179,terminated
3108,6441.15771484375,0.5731323152684628,-566,172,terminated
3109,12831.30859375,0.5728457491108285,-1074,185,terminated
3110,9705.2158203125,0.5725593262362731,-469,174,terminated
3111,3849.319580078125,0.572273046573155,-669,176,terminated
3112,4964.62939453125,0.5719869100498685,-672,179,terminated
3113,8812.1142578125,0.5717009165948436,-971,181,terminated
3114,4671.71875,0.5714150661365461,-863,172,terminated
3115,16830.146484375,0.5711293586034779,-374,178,terminated
3116,3697.99755859375,0.5708437939241762,-771,179,terminated
3117,8648.46484375,0.5705583720272142,-573,179,terminated
3118,9833.7412109375,0.5702730928412005,-966,176,terminated
3119,5947.51416015625,0.5699879562947799,-569,175,terminated
3120,4144.4384765625,0.5697029623166325,-667,174,terminated
3121,6177.345703125,0.5694181108354742,-867,176,terminated
3122,21636.052734375,0.5691334017800566,-1269,182,terminated
3123,5387.2470703125,0.5688488350791666,-673,180,terminated
3124,29835.0078125,0.5685644106616271,-1283,196,terminated
3125,5860.236328125,0.5682801284562963,-772,180,terminated
3126,7041.97119140625,0.5679959883920681,-468,173,terminated
3127,32429.423828125,0.5677119903978721,-1167,179,terminated
3128,39571.1015625,0.5674281344026733,-1267,180,terminated
3129,10689.10546875,0.567144420335472,-1170,182,terminated
3130,3861.896484375,0.5668608481253042,-872,181,terminated
3131,6334.349609375,0.5665774177012416,-972,182,terminated
3132,4048.864013671875,0.566294128992391,-869,178,terminated
3133,4782.2021484375,0.5660109819278948,-869,178,terminated
3134,13309.34375,0.5657279764369308,-469,174,terminated
3135,5932.74072265625,0.5654451124487124,-1075,186,terminated
3136,4802.17626953125,0.5651623898924881,-771,179,terminated
3137,5513.79296875,0.564879808697542,-768,176,terminated
3138,10964.6220703125,0.5645973687931932,-567,173,terminated
3139,4446.12646484375,0.5643150701087967,-768,176,terminated
3140,12620.947265625,0.5640329125737423,-472,177,terminated
3141,5449.40625,0.5637508961174554,-864,173,terminated
3142,4902.67431640625,0.5634690206693967,-669,176,terminated
3143,4249.07666015625,0.5631872861590621,-668,175,terminated
3144,5487.869140625,0.5629056925159827,-567,173,terminated
3145,13059.6357421875,0.5626242396697247,-1071,182,terminated
3146,4670.66015625,0.5623429275498899,-868,177,terminated
3147,2618.29296875,0.562061756086115,-774,182,terminated
3148,4248.69775390625,0.561780725208072,-773,181,terminated
3149,10748.18359375,0.561499834845468,-1069,180,terminated
3150,4880.54150390625,0.5612190849280453,-869,178,terminated
3151,5213.77978515625,0.5609384753855813,-872,181,terminated
3152,15471.3896484375,0.5606580061478885,-474,179,terminated
3153,5088.76953125,0.5603776771448146,-691,198,terminated
3154,5607.88232421875,0.5600974883062422,-895,204,terminated
3155,6090.47607421875,0.5598174395620891,-691,198,terminated
3156,5031.69921875,0.5595375308423081,-985,195,terminated
3157,4900.00048828125,0.5592577620768869,-992,202,terminated
3158,6092.02783203125,0.5589781331958485,-970,180,terminated
3159,3541.812744140625,0.5586986441292506,-769,177,terminated
3160,5508.2470703125,0.558419294807186,-968,178,terminated
3161,5996.03857421875,0.5581400851597824,-669,176,terminated
3162,5659.3076171875,0.5578610151172025,-765,173,terminated
3163,26435.083984375,0.557582084609644,-1168,180,terminated
3164,3602.00830078125,0.5573032935673392,-870,179,terminated
3165,4026.547607421875,0.5570246419205556,-993,203,terminated
3166,10153.50390625,0.5567461295995954,-576,182,terminated
3167,16457.84765625,0.5564677565347956,-1172,184,terminated
3168,5475.37890625,0.5561895226565282,-872,181,terminated
3169,3690.404541015625,0.5559114278952,-784,192,terminated
3170,4477.056640625,0.5556334721812524,-983,193,terminated
3171,4285.50927734375,0.5553556554451617,-875,184,terminated
3172,5549.31787109375,0.5550779776174392,-983,193,terminated
3173,6192.6591796875,0.5548004386286305,-774,182,terminated
3174,7118.5576171875,0.5545230384093162,-775,183,terminated
3175,3264.796142578125,0.5542457768901116,-778,186,terminated
3176,14686.25,0.5539686540016665,-1282,195,terminated
3177,9940.5947265625,0.5536916696746657,-586,192,terminated
3178,12535.09765625,0.5534148238398283,-578,184,terminated
3179,8118.34912109375,0.5531381164279084,-1071,182,terminated
3180,4676.8359375,0.5528615473696945,-971,181,terminated
3181,3662.8515625,0.5525851165960097,-980,190,terminated
3182,3826.226318359375,0.5523088240377118,-974,184,terminated
3183,5741.23974609375,0.552032669625693,-873,182,terminated
3184,3313.968994140625,0.5517566532908802,-677,184,terminated
3185,18895.28125,0.5514807749642348,-1400,214,terminated
3186,6628.29833984375,0.5512050345767526,-674,181,terminated
3187,7385.12646484375,0.5509294320594643,-571,177,terminated
3188,3514.252197265625,0.5506539673434346,-769,177,terminated
3189,3441.871826171875,0.5503786403597629,-773,181,terminated
3190,11246.96484375,0.550103451039583,-1180,192,terminated
3191,3322.73486328125,0.5498283993140632,-777,185,terminated
3192,3451.18408203125,0.5495534851144063,-773,181,terminated
3193,4934.7890625,0.5492787083718491,-672,179,terminated
3194,12075.8896484375,0.5490040690176632,-477,182,terminated
3195,5507.267578125,0.5487295669831543,-877,186,terminated
3196,8893.4873046875,0.5484552021996628,-480,185,terminated
3197,4732.68310546875,0.548180974598563,-872,181,terminated
3198,4827.2734375,0.5479068841112638,-574,180,terminated
3199,2852.545166015625,0.5476329306692082,-669,176,terminated
3200,2618.900634765625,0.5473591142038736,-672,179,terminated
3201,3677.115234375,0.5470854346467717,-672,179,terminated
3202,4255.314453125,0.5468118919294483,-566,172,terminated
3203,6852.388671875,0.5465384859834836,-470,175,terminated
3204,3146.789794921875,0.5462652167404919,-681,188,terminated
3205,15665.1240234375,0.5459920841321216,-1071,182,terminated
3206,7489.47216796875,0.5457190880900556,-478,183,terminated
3207,2804.822265625,0.5454462285460107,-677,184,terminated
3208,2940.235595703125,0.5451735054317377,-773,181,terminated
3209,4280.59326171875,0.5449009186790219,-883,192,terminated
3210,6790.37451171875,0.5446284682196825,-476,181,terminated
3211,21893.8828125,0.5443561539855727,-1175,187,terminated
3212,4231.67041015625,0.5440839759085799,-872,181,terminated
3213,4979.42724609375,0.5438119339206257,-684,191,terminated
3214,40739.24609375,0.5435400279536654,-1386,200,terminated
3215,20009.791015625,0.5432682579396886,-972,182,terminated
3216,26769.875,0.5429966238107188,-1268,181,terminated
3217,5235.77294921875,0.5427251254988135,-975,185,terminated
3218,9819.1728515625,0.5424537629360641,-581,187,terminated
3219,3170.461181640625,0.5421825360545961,-871,180,terminated
3220,6909.76953125,0.5419114447865688,-974,184,terminated
3221,5951.6279296875,0.5416404890641756,-672,179,terminated
3222,8098.33447265625,0.5413696688196435,-974,184,terminated
3223,6317.3896484375,0.5410989839852337,-675,182,terminated
3224,3124.23291015625,0.5408284344932411,-874,183,terminated
3225,3935.26953125,0.5405580202759945,-870,179,terminated
3226,3086.302001953125,0.5402877412658565,-770,178,terminated
3227,7277.1640625,0.5400175973952237,-470,175,terminated
3228,3877.248291015625,0.5397475885965262,-567,173,terminated
3229,13258.580078125,0.539477714802228,-969,179,terminated
3230,6549.21728515625,0.5392079759448268,-866,175,terminated
3231,11826.9375,0.5389383719568545,-375,179,terminated
3232,3321.915283203125,0.5386689027708761,-572,178,terminated
3233,12187.0615234375,0.5383995683194907,-968,178,terminated
3234,2937.295166015625,0.5381303685353309,-669,176,terminated
3235,3210.126708984375,0.5378613033510633,-672,179,terminated
3236,5738.87255859375,0.5375923726993878,-568,174,terminated
3237,4935.3671875,0.5373235765130381,-572,178,terminated
3238,7322.478515625,0.5370549147247816,-866,175,terminated
3239,6376.0419921875,0.5367863872674192,-467,172,terminated
3240,11592.173828125,0.5365179940737855,-965,175,terminated
3241,11333.17578125,0.5362497350767487,-968,178,terminated
3242,16499.720703125,0.5359816102092103,-1068,179,terminated
3243,9790.3779296875,0.5357136194041058,-671,178,terminated
3244,7329.07080078125,0.5354457625944038,-679,186,terminated
3245,6797.43212890625,0.5351780397131066,-580,186,terminated
3246,18343.712890625,0.53491045069325,-383,187,terminated
3247,8351.27734375,0.5346429954679035,-484,189,terminated
3248,10043.3779296875,0.5343756739701696,-880,189,terminated
3249,4610.505859375,0.5341084861331845,-778,186,terminated
3250,9925.4365234375,0.5338414318901179,-981,191,terminated
3251,4255.72119140625,0.5335745111741729,-582,188,terminated
3252,9637.517578125,0.5333077239185858,-482,187,terminated
3253,4090.3037109375,0.5330410700566266,-877,186,terminated
3254,2798.65576171875,0.5327745495215983,-686,193,terminated
3255,7288.34130859375,0.5325081622468375,-480,185,terminated
3256,11293.4326171875,0.5322419081657142,-979,189,terminated
3257,2156.038330078125,0.5319757872116313,-775,183,terminated
3258,7222.66845703125,0.5317097993180255,-485,190,terminated
3259,8250.3369140625,0.5314439444183665,-978,188,terminated
3260,14412.611328125,0.5311782224461573,-1179,191,terminated
3261,26666.9375,0.5309126333349342,-1086,197,terminated
3262,846265.0,0.5306471770182668,-4096,237,terminated
3263,61871.52734375,0.5303818534297577,-1363,177,terminated
3264,13329.8046875,0.5301166625030429,-967,177,terminated
3265,8009.1796875,0.5298516041717914,-1074,185,terminated
3266,10505.7919921875,0.5295866783697056,-977,187,terminated
3267,12931.9150390625,0.5293218850305208,-862,171,terminated
3268,10397.15625,0.5290572240880056,-671,178,terminated
3269,11933.4873046875,0.5287926954759616,-668,175,terminated
3270,10701.673828125,0.5285282991282236,-667,174,terminated
3271,29946.328125,0.5282640349786596,-1066,177,terminated
3272,17290.546875,0.5279999029611703,-864,173,terminated
3273,52434.71875,0.5277359030096898,-1368,182,terminated
3274,29447.12890625,0.527472035058185,-577,183,terminated
3275,6111.3212890625,0.5272082990406559,-1070,181,terminated
3276,12864.2607421875,0.5269446948911356,-1367,181,terminated
3277,17187.9921875,0.5266812225436901,-679,186,terminated
3278,27093.59765625,0.5264178819324182,-476,181,terminated
3279,19291.724609375,0.526154672991452,-578,184,terminated
3280,14553.025390625,0.5258915956549564,-574,180,terminated
3281,8768.0419921875,0.5256286498571289,-772,180,terminated
3282,9322.94921875,0.5253658355322003,-575,181,terminated
3283,27985.60546875,0.5251031526144342,-276,179,terminated
3284,12166.4052734375,0.524840601038127,-972,182,terminated
3285,11518.05078125,0.524578180737608,-1072,183,terminated
3286,12306.2021484375,0.5243158916472392,-1079,190,terminated
3287,4164.72607421875,0.5240537337014156,-870,179,terminated
3288,15472.353515625,0.5237917068345649,-577,183,terminated
3289,20616.513671875,0.5235298109811476,-371,175,terminated
3290,6105.90869140625,0.523268046075657,-775,183,terminated
3291,5129.775390625,0.5230064120526192,-872,181,terminated
3292,20466.220703125,0.522744908846593,-1278,191,terminated
3293,7520.05126953125,0.5224835363921697,-1076,187,terminated
3294,10148.4853515625,0.5222222946239736,-675,182,terminated
3295,26208.787109375,0.5219611834766616,-379,183,terminated
3296,5517.65966796875,0.5217002028849234,-883,192,terminated
3297,3557.68017578125,0.521439352783481,-774,182,terminated
3298,17534.13671875,0.5211786331070892,-378,182,terminated
3299,4326.62060546875,0.5209180437905357,-770,178,terminated
3300,3638.018310546875,0.5206575847686405,-875,184,terminated
3301,8588.0126953125,0.5203972559762563,-575,181,terminated
3302,4201.6484375,0.5201370573482682,-675,182,terminated
3303,3369.638916015625,0.5198769888195941,-768,176,terminated
3304,4893.85107421875,0.5196170503251843,-772,180,terminated
3305,3700.548583984375,0.5193572418000217,-674,181,terminated
3306,4086.13818359375,0.5190975631791218,-673,180,terminated
3307,3927.513916015625,0.5188380143975323,-669,176,terminated
3308,5026.82568359375,0.5185785953903336,-570,176,terminated
3309,5249.8486328125,0.5183193060926384,-876,185,terminated
3310,4220.65966796875,0.5180601464395922,-676,183,terminated
3311,8049.17578125,0.5178011163663724,-975,185,terminated
3312,9156.5673828125,0.5175422158081893,-476,181,terminated
3313,9157.94140625,0.5172834447002852,-473,178,terminated
3314,2613.971923828125,0.5170248029779351,-673,180,terminated
3315,5488.3212890625,0.5167662905764462,-868,177,terminated
3316,10439.1865234375,0.516507907431158,-382,186,terminated
3317,3855.769287109375,0.5162496534774424,-777,185,terminated
3318,5530.07421875,0.5159915286507037,-870,179,terminated
3319,11029.8359375,0.5157335328863785,-374,178,terminated
